sub block trial obj foil exp maze DP turn attend pos resp1 resp2 resp3 RT1 RT2 RT3 correct1 correct2 correct3
99 39 02 f09 0 1 2 1 -1 0 -1 1 1 2 03.2507 07.4292 00.9121 1 0 0
99 40 02 v15 0 1 2 1 -1 1 +1 1 2 1 03.4378 03.9563 00.6838 1 1 1
99 41 02 v14 0 1 1 4 -1 1 +1 1 2 1 03.4825 03.0848 01.9059 1 0 1
99 42 02 f03 0 1 2 3 -1 0 +1 2 NaN NaN 01.1021 00.0000 00.0000 0 NaN NaN
99 43 02 v25 1 0 0 0 +0 0 +0 2 NaN NaN 00.8285 00.0000 00.0000 1 NaN NaN
99 44 02 v04 0 1 1 1 +1 1 -1 1 1 2 01.4350 01.8064 02.4520 1 1 1
99 45 02 f25 0 1 1 4 +1 0 +1 1 2 2 01.4802 04.1752 00.1797 1 0 1
99 46 02 v32 0 1 2 3 +1 1 -1 1 2 2 01.2737 01.1142 00.9252 1 1 1
99 47 02 v09 0 1 2 3 +1 1 +1 1 2 2 00.9589 01.9715 01.0440 1 1 1
99 48 02 v19 0 1 1 1 +1 1 +1 1 1 2 00.9162 00.3422 01.9268 1 1 1
99 49 02 f37 0 1 1 3 +1 0 +1 1 2 2 01.6011 03.6958 00.7240 1 0 1
99 50 02 f38 1 0 0 0 +0 0 +0 1 1 2 01.0930 02.5009 00.7808 0 0 0
99 51 02 f31 0 1 1 1 -1 0 +1 2 NaN NaN 01.6231 00.0000 00.0000 0 NaN NaN
99 52 02 v30 0 1 2 3 -1 1 +1 1 2 1 00.8554 00.8090 03.4569 1 1 1
99 53 02 v20 0 1 1 1 -1 1 +1 1 2 1 00.9330 01.9284 01.2763 1 0 1
99 54 02 f16 0 1 2 3 +1 0 +1 1 2 2 01.1059 03.7234 02.3382 1 1 1
99 55 02 f24 0 1 2 1 -1 0 +1 1 2 1 00.5716 04.1733 00.4700 1 1 1
99 56 02 v35 0 1 1 3 +1 1 -1 1 1 2 00.8417 05.6274 00.8108 1 1 1
99 57 02 v38 0 1 2 1 -1 1 -1 1 2 1 00.4890 05.6474 00.4091 1 1 1
99 58 02 f19 0 1 1 3 +1 0 -1 1 2 1 00.7912 16.5628 01.8945 1 0 0
99 59 02 f32 0 1 1 1 -1 0 -1 1 2 1 00.8258 00.9030 00.9757 1 0 1
99 60 02 v24 1 0 0 0 +0 0 +0 2 NaN NaN 00.7234 00.0000 00.0000 1 NaN NaN
99 61 02 v34 0 1 2 4 -1 1 -1 1 2 1 01.0025 01.0987 00.7233 1 1 1
99 62 02 v48 0 1 2 1 -1 1 -1 1 2 1 00.8224 00.5398 00.5014 1 1 1
99 63 02 v22 1 0 0 0 +0 0 +0 2 NaN NaN 00.7159 00.0000 00.0000 1 NaN NaN
99 64 02 f10 0 1 1 4 -1 0 +1 1 2 1 01.2650 02.3319 02.3876 1 0 1
99 65 02 f05 0 1 2 4 +1 0 -1 1 1 2 00.7397 00.7317 00.9036 1 0 1
99 66 02 v40 1 0 0 0 +0 0 +0 2 NaN NaN 00.9766 00.0000 00.0000 1 NaN NaN
99 67 02 v18 0 1 1 1 -1 1 +1 1 2 2 00.7918 05.9989 01.2315 1 0 0
99 68 02 f13 0 1 1 1 -1 0 -1 1 1 1 00.9482 01.3646 01.1727 1 1 1
99 69 02 f44 0 1 1 1 +1 0 -1 1 1 2 00.9338 02.8520 00.7365 1 1 1
99 70 02 f20 0 1 1 3 -1 0 +1 1 1 1 00.7626 01.2499 00.7361 1 1 1
99 71 02 v17 0 1 1 4 +1 1 -1 1 2 2 00.7733 01.6094 00.4300 1 0 1
99 72 02 f01 0 1 2 4 -1 0 -1 1 1 2 00.7904 01.5870 00.6158 1 0 0
99 73 02 v45 0 1 1 1 +1 1 -1 1 1 1 00.9500 00.9950 01.8618 1 1 0
99 74 02 f48 0 1 2 1 +1 0 -1 1 2 2 00.9052 00.8428 00.4983 1 1 1
99 75 02 f22 1 0 0 0 +0 0 +0 2 NaN NaN 01.0056 00.0000 00.0000 1 NaN NaN
99 76 02 v11 0 1 2 4 +1 1 +1 1 2 2 00.7983 00.5660 00.8710 1 1 1
99 77 02 f27 0 1 1 4 -1 0 -1 1 1 1 01.1800 01.5877 00.8528 1 1 1
99 78 02 f34 0 1 2 4 -1 0 +1 1 1 1 01.8309 01.4870 01.0880 1 0 1
99 79 02 v08 0 1 1 3 +1 1 +1 1 1 2 00.9214 01.1911 01.2164 1 1 1
99 80 02 v06 0 1 1 1 -1 1 -1 1 2 1 00.6348 01.3232 00.4051 1 0 1
99 1 03 v24 1 0 0 0 +0 0 +0 2 NaN NaN 01.4423 00.0000 00.0000 1 NaN NaN
99 2 03 f11 1 0 0 0 +0 0 +0 1 1 2 00.7790 01.3059 00.4270 0 0 0
99 3 03 v45 0 1 1 1 +1 1 -1 1 1 2 01.2310 00.3346 01.1995 1 1 1
99 4 03 f36 0 1 1 1 +1 0 +1 2 NaN NaN 01.3658 00.0000 00.0000 0 NaN NaN
99 5 03 v30 0 1 2 3 -1 1 +1 1 2 1 00.7131 01.6445 00.4882 1 1 1
99 6 03 v42 0 1 2 1 +1 1 +1 1 2 1 01.6529 00.4911 01.6222 1 1 0
99 7 03 f40 1 0 0 0 +0 0 +0 2 NaN NaN 00.9328 00.0000 00.0000 1 NaN NaN
99 8 03 f20 0 1 1 3 -1 0 +1 1 1 1 00.8038 00.6275 00.6804 1 1 1
99 9 03 v41 0 1 2 1 -1 1 +1 1 2 1 01.0601 01.7704 00.4918 1 1 1
99 10 03 f14 0 1 2 1 +1 0 +1 1 2 2 01.1170 01.0852 01.2442 1 1 1
99 11 03 v05 1 0 0 0 +0 0 +0 2 NaN NaN 01.1637 00.0000 00.0000 1 NaN NaN
